arrid,arrname,arrgeopoint,zdaid,lat_left,lon_left,geometry,lon_right,lat_right,temperature
24447,Chaperon Vert - Lénine,"48.81680918288133, 2.3341041899348225",45902,48.81680918288133,2.3341041899348225,POINT (2.3341041899348225 48.81680918288133),2.3434,48.827,24.336317
463772,Place d'Italie,"48.83151935447728, 2.356434716346481",473326,48.83151935447728,2.356434716346481,POINT (2.356434716346481 48.83151935447728),2.3434,48.827,24.336317
27336,La Boétie - Percier,"48.87360527794594, 2.3136499763916483",482800,48.87360527794594,2.3136499763916483,POINT (2.3136499763916483 48.87360527794594),2.3072,48.871,24.38513
462540,Gambetta,"48.81406632423072, 2.402230083992655",43053,48.81406632423072,2.402230083992655,POINT (2.402230083992655 48.81406632423072),2.4126,48.806,24.47005
462541,Gambetta,"48.81409391679699, 2.402352330914856",43053,48.81409391679699,2.402352330914856,POINT (2.402352330914856 48.81409391679699),2.4126,48.806,24.47005
26409,Fraternité,"48.848428422631756, 2.4330828397710453",47243,48.848428422631756,2.4330828397710453,POINT (2.4330828397710453 48.848428422631756),2.4447,48.851,24.281832
21778,Sully,"48.76863317377334, 2.473924599611331",58172,48.76863317377334,2.473924599611331,POINT (2.473924599611331 48.76863317377334),2.4828,48.762,24.336353
463687,Nation - Philippe Auguste,"48.850013792786015, 2.395031221791042",463748,48.850013792786015,2.395031221791042,POINT (2.395031221791042 48.850013792786015),2.4106,48.851,24.405943
36735,Notre-Dame - Quai de Montebello,"48.85295495990259, 2.347175255081436",44206,48.85295495990259,2.347175255081436,POINT (2.347175255081436 48.85295495990259),2.3424,48.849,24.677244
24488,Skanderbeg,"48.900019858676124, 2.3712064671777418",59380,48.900019858676124,2.3712064671777418,POINT (2.3712064671777418 48.900019858676124),2.3744,48.895,24.293255
22837,Parc du Millénaire,"48.90120107149098, 2.370087281295254",45590,48.90120107149098,2.370087281295254,POINT (2.370087281295254 48.90120107149098),2.3744,48.895,24.293255
23339,Pont Nelson Mandela - Rive Droite,"48.822072913150194, 2.402655858964991",44488,48.822072913150194,2.402655858964991,POINT (2.402655858964991 48.822072913150194),2.4116,48.828,24.454836
37380,Montparnasse,"48.84355205050254, 2.3236793109798284",58715,48.84355205050254,2.3236793109798284,POINT (2.3236793109798284 48.84355205050254),2.3083,48.849,24.330774
463814,Cité de la Mode et du Design,"48.84057554134942, 2.3698662497362926",473207,48.84057554134942,2.3698662497362926,POINT (2.3698662497362926 48.84057554134942),2.3765,48.85,24.665602
23370,Paul Froment,"48.78628277232454, 2.401963123546512",54928,48.78628277232454,2.401963123546512,POINT (2.401963123546512 48.78628277232454),2.4137,48.783,24.410774
24600,Vaillant-Couturier,"48.89634169760748, 2.2876937871198955",50656,48.89634169760748,2.2876937871198955,POINT (2.2876937871198955 48.89634169760748),2.272,48.893,24.27547
29434,Rue Vieille du Temple,"48.85875412980822, 2.3585107973117503",44782,48.85875412980822,2.3585107973117503,POINT (2.3585107973117503 48.85875412980822),2.3424,48.849,24.677244
28191,Coteaux Sud,"48.77029344509964, 2.46903669484116",58278,48.77029344509964,2.46903669484116,POINT (2.46903669484116 48.77029344509964),2.4828,48.762,24.336353
463668,Vacassy - Santé publique,"48.82164481686316, 2.4329518371262053",463638,48.82164481686316,2.4329518371262053,POINT (2.4329518371262053 48.82164481686316),2.4457,48.829,24.403105
22247,Porte de Montmartre,"48.900317903630345, 2.3331997158842763",462741,48.900317903630345,2.3331997158842763,POINT (2.3331997158842763 48.900317903630345),2.3403,48.894,24.366285
39343,Ecole Vétérinaire de Maisons-Alfort,"48.814996827833546, 2.421353211054194",463901,48.814996827833546,2.421353211054194,POINT (2.421353211054194 48.814996827833546),2.4126,48.806,24.47005
36551,Bastille - Beaumarchais,"48.85441181191989, 2.3689493444638607",42290,48.85441181191989,2.3689493444638607,POINT (2.3689493444638607 48.85441181191989),2.3765,48.85,24.665602
463600,Goubet,"48.88462272934873, 2.390183632473312",463587,48.88462272934873,2.390183632473312,POINT (2.390183632473312 48.88462272934873),2.3744,48.895,24.293255
27319,Saint-Claude,"48.85975619474196, 2.3676715318263075",44798,48.85975619474196,2.3676715318263075,POINT (2.3676715318263075 48.85975619474196),2.3765,48.85,24.665602
39709,La Fosse Rouge,"48.77532727914813, 2.52383895145171",53199,48.77532727914813,2.52383895145171,POINT (2.52383895145171 48.77532727914813),2.5159,48.785,24.366354
464007,Glacière - Arago,"48.8350472690777, 2.345274237558381",45266,48.8350472690777,2.345274237558381,POINT (2.345274237558381 48.8350472690777),2.3434,48.827,24.336317
22986,Château d'Eau,"48.87196927318439, 2.3558667798519037",463832,48.87196927318439,2.3558667798519037,POINT (2.3558667798519037 48.87196927318439),2.3413,48.872,24.605782
22968,Invalides - La Tour Maubourg,"48.85690596985384, 2.309235943691722",470530,48.85690596985384,2.309235943691722,POINT (2.309235943691722 48.85690596985384),2.3083,48.849,24.330774
22743,Oberkampf - Filles du Calvaire,"48.86197469975171, 2.367126638655449",44214,48.86197469975171,2.367126638655449,POINT (2.367126638655449 48.86197469975171),2.3754,48.872,24.465027
463650,Plateau de Gravelle,"48.819919053705966, 2.444669849891469",463651,48.819919053705966,2.444669849891469,POINT (2.444669849891469 48.819919053705966),2.4457,48.829,24.403105
39751,Alésia - Maine,"48.8292942085596, 2.3279645684978116",58747,48.8292942085596,2.3279645684978116,POINT (2.3279645684978116 48.8292942085596),2.3434,48.827,24.336317
41261,Place d'Italie,"48.83185933309496, 2.3561035710094846",473326,48.83185933309496,2.3561035710094846,POINT (2.3561035710094846 48.83185933309496),2.3434,48.827,24.336317
22813,Jouffroy d'Abbans - Villiers,"48.88357844621653, 2.3042184808017563",473771,48.88357844621653,2.3042184808017563,POINT (2.3042184808017563 48.88357844621653),2.3061,48.894,24.409426
27075,Gaîté,"48.838070145618026, 2.3228375997546085",463915,48.838070145618026,2.3228375997546085,POINT (2.3228375997546085 48.838070145618026),2.3083,48.849,24.330774
37557,Cité de la Mode et du Design,"48.840748649345734, 2.3685833933675484",473207,48.840748649345734,2.3685833933675484,POINT (2.3685833933675484 48.840748649345734),2.3765,48.85,24.665602
37262,Goncourt,"48.86994363811281, 2.370683403701764",470523,48.86994363811281,2.370683403701764,POINT (2.370683403701764 48.86994363811281),2.3754,48.872,24.465027
490736,Félix Faure,"48.84107346455561, 2.291678352670621",58912,48.84107346455561,2.291678352670621,POINT (2.291678352670621 48.84107346455561),2.3083,48.849,24.330774
24286,Pont Bineau,"48.89807821056595, 2.26403141260012",50638,48.89807821056595,2.26403141260012,POINT (2.26403141260012 48.89807821056595),2.272,48.893,24.27547
26565,Vauvenargues,"48.89400444477903, 2.3331578221250573",45544,48.89400444477903,2.3331578221250573,POINT (2.3331578221250573 48.89400444477903),2.3403,48.894,24.366285
24731,Porte de Montreuil,"48.8534523617851, 2.410050704241251",473698,48.8534523617851,2.410050704241251,POINT (2.410050704241251 48.8534523617851),2.4106,48.851,24.405943
24832,Bobillot - Tolbiac,"48.82518646396499, 2.351200660874863",42346,48.82518646396499,2.351200660874863,POINT (2.351200660874863 48.82518646396499),2.3434,48.827,24.336317
29026,Moulin des Prés,"48.82987145865733, 2.352722543757209",412402,48.82987145865733,2.352722543757209,POINT (2.352722543757209 48.82987145865733),2.3434,48.827,24.336317
490007,Gare Montparnasse,"48.841887415340835, 2.320362662577197",463857,48.841887415340835,2.320362662577197,POINT (2.320362662577197 48.841887415340835),2.3083,48.849,24.330774
24462,Place Auguste Baron,"48.90109719517642, 2.386457649086336",45594,48.90109719517642,2.386457649086336,POINT (2.386457649086336 48.90109719517642),2.3744,48.895,24.293255
36971,Porte de Courcelles,"48.8866423089848, 2.2960361021415854",45504,48.8866423089848,2.2960361021415854,POINT (2.2960361021415854 48.8866423089848),2.3061,48.894,24.409426
22648,Mairie de Montreuil - Rouget de Lisle,"48.861757831301915, 2.440966187880235",427121,48.861757831301915,2.440966187880235,POINT (2.440966187880235 48.861757831301915),2.4447,48.851,24.281832
23348,Docteur Roux,"48.77175751643628, 2.409232457469187",412371,48.77175751643628,2.409232457469187,POINT (2.409232457469187 48.77175751643628),2.4137,48.783,24.410774
23348,Docteur Roux,"48.77175751643628, 2.409232457469187",412371,48.77175751643628,2.409232457469187,POINT (2.409232457469187 48.77175751643628),2.4147,48.761,24.359207
21657,Lycée / De Lattre de Tassigny,"48.757603569334194, 2.4043865732895746",48067,48.757603569334194,2.4043865732895746,POINT (2.4043865732895746 48.757603569334194),2.4147,48.761,24.359207
37359,Gare Montparnasse,"48.84121005764242, 2.321447896651378",463857,48.84121005764242,2.321447896651378,POINT (2.321447896651378 48.84121005764242),2.3083,48.849,24.330774
427341,Lamarck - Guy Moquet,"48.891311523679086, 2.327627832163305",427342,48.891311523679086,2.327627832163305,POINT (2.327627832163305 48.891311523679086),2.3403,48.894,24.366285
427351,Collège Mallarme,"48.89374913571029, 2.3229181493503956",45485,48.89374913571029,2.3229181493503956,POINT (2.3229181493503956 48.89374913571029),2.3061,48.894,24.409426
24468,Félix Faure - Rue des Écoles,"48.90624579608412, 2.3803534368914736",58400,48.90624579608412,2.3803534368914736,POINT (2.3803534368914736 48.90624579608412),2.3744,48.895,24.293255
24695,Porte de la Chapelle,"48.89849462409886, 2.3583212013219272",473460,48.89849462409886,2.3583212013219272,POINT (2.3583212013219272 48.89849462409886),2.3744,48.895,24.293255
24674,Macdonald,"48.89880573616806, 2.3729125332391465",45593,48.89880573616806,2.3729125332391465,POINT (2.3729125332391465 48.89880573616806),2.3744,48.895,24.293255
24974,Chevreul,"48.84892579771532, 2.391528022222986",42608,48.84892579771532,2.391528022222986,POINT (2.391528022222986 48.84892579771532),2.3765,48.85,24.665602
22717,Gare d'Austerlitz,"48.84359997898938, 2.3652513826813344",473210,48.84359997898938,2.3652513826813344,POINT (2.3652513826813344 48.84359997898938),2.3765,48.85,24.665602
462563,Michelet - Docteur Bauer,"48.90495535213077, 2.3440539037932573",50661,48.90495535213077,2.3440539037932573,POINT (2.3440539037932573 48.90495535213077),2.3403,48.894,24.366285
22845,Musée du Luxembourg,"48.84903544520072, 2.3328066191900905",45115,48.84903544520072,2.3328066191900905,POINT (2.3328066191900905 48.84903544520072),2.3424,48.849,24.677244
27192,Avenue de Gravelle,"48.8236606630849, 2.4200856847879986",54142,48.8236606630849,2.4200856847879986,POINT (2.4200856847879986 48.8236606630849),2.4116,48.828,24.454836
420275,Collège Guyard,"48.795139380266924, 2.4443074288209843",45713,48.795139380266924,2.4443074288209843,POINT (2.4443074288209843 48.795139380266924),2.4467,48.806,24.510483
420275,Collège Guyard,"48.795139380266924, 2.4443074288209843",45713,48.795139380266924,2.4443074288209843,POINT (2.4443074288209843 48.795139380266924),2.4477,48.784,24.474466
37373,La Fourche,"48.888100339647764, 2.3259236854712064",470550,48.888100339647764,2.3259236854712064,POINT (2.3259236854712064 48.888100339647764),2.3403,48.894,24.366285
23343,Vaillant-Couturier - Lénine,"48.817905109377676, 2.398331862379037",44294,48.817905109377676,2.398331862379037,POINT (2.398331862379037 48.817905109377676),2.4116,48.828,24.454836
477232,Pont Cardinet,"48.88754400114448, 2.3134798877258986",473448,48.88754400114448,2.3134798877258986,POINT (2.3134798877258986 48.88754400114448),2.3061,48.894,24.409426
41726,Créteil - Université,"48.78991211439901, 2.453673550702978",463891,48.78991211439901,2.453673550702978,POINT (2.453673550702978 48.78991211439901),2.4477,48.784,24.474466
26601,Val Pompadour,"48.76915979562876, 2.4471420166940203",58561,48.76915979562876,2.4471420166940203,POINT (2.4471420166940203 48.76915979562876),2.4488,48.762,24.333145
39726,Gare Montparnasse,"48.842026565217786, 2.3211102531157266",463857,48.842026565217786,2.3211102531157266,POINT (2.3211102531157266 48.842026565217786),2.3083,48.849,24.330774
488571,Kléber,"48.8722398323393, 2.293817628124475",45440,48.8722398323393,2.293817628124475,POINT (2.293817628124475 48.8722398323393),2.3072,48.871,24.38513
488355,Colonel Bourgoin,"48.845131323060514, 2.382906020032235",463519,48.845131323060514,2.382906020032235,POINT (2.382906020032235 48.845131323060514),2.3765,48.85,24.665602
488435,Botzaris - Buttes Chaumont,"48.87646475120194, 2.3812122326594034",45612,48.87646475120194,2.3812122326594034,POINT (2.3812122326594034 48.87646475120194),2.3754,48.872,24.465027
488333,Rosa Parks,"48.89611943593524, 2.375140869710748",473485,48.89611943593524,2.375140869710748,POINT (2.375140869710748 48.89611943593524),2.3744,48.895,24.293255
486470,Victor Hugo - Jean Jaurès,"48.89578340783893, 2.296703600234927",53680,48.89578340783893,2.296703600234927,POINT (2.296703600234927 48.89578340783893),2.3061,48.894,24.409426
40100,Porte d'Ivry-Massena,"48.82165356911465, 2.3700132104026754",473716,48.82165356911465,2.3700132104026754,POINT (2.3700132104026754 48.82165356911465),2.3775,48.828,24.588678
488219,Maryse Bastié,"48.823856896667294, 2.3768514319876495",45307,48.823856896667294,2.3768514319876495,POINT (2.3768514319876495 48.823856896667294),2.3775,48.828,24.588678
35829,Flandre - Alphonse Karr / Corentin Cariou,"48.89426221811354, 2.3811780181275837",45597,48.89426221811354,2.3811780181275837,POINT (2.3811780181275837 48.89426221811354),2.3744,48.895,24.293255
35830,Flandre - Alphonse Karr / Corentin Cariou,"48.894500744777076, 2.3820890089618185",45597,48.894500744777076,2.3820890089618185,POINT (2.3820890089618185 48.894500744777076),2.3744,48.895,24.293255
488171,Marie de Miribel (direction porte d'Asnières),"48.85849761564616, 2.410034465922702",488172,48.85849761564616,2.410034465922702,POINT (2.410034465922702 48.85849761564616),2.4106,48.851,24.405943
488152,Porte de Montreuil (direction Asnières),"48.853205458944046, 2.4110483688601216",473698,48.853205458944046,2.4110483688601216,POINT (2.4110483688601216 48.853205458944046),2.4106,48.851,24.405943
488113,Nation,"48.84774153362843, 2.3974286868102963",58732,48.84774153362843,2.3974286868102963,POINT (2.3974286868102963 48.84774153362843),2.4106,48.851,24.405943
36721,Porte de Montreuil,"48.85420166694792, 2.410628250633395",473698,48.85420166694792,2.410628250633395,POINT (2.410628250633395 48.85420166694792),2.4106,48.851,24.405943
35828,Porte de la Villette Macdonald,"48.89825525848882, 2.386436581551766",473462,48.89825525848882,2.386436581551766,POINT (2.386436581551766 48.89825525848882),2.3744,48.895,24.293255
36943,Jeanne d'Arc - Église de la Gare,"48.8292936735853, 2.3691444218482878",45298,48.8292936735853,2.3691444218482878,POINT (2.3691444218482878 48.8292936735853),2.3775,48.828,24.588678
39926,Gare du Nord,"48.88039890799193, 2.353062681927884",58720,48.88039890799193,2.353062681927884,POINT (2.353062681927884 48.88039890799193),2.3413,48.872,24.605782
22639,Rennes - Littré,"48.84442007255952, 2.324499242722527",44610,48.84442007255952,2.324499242722527,POINT (2.324499242722527 48.84442007255952),2.3083,48.849,24.330774
411234,Nogent-le-Perreux,"48.83833435593296, 2.4945432664467018",473124,48.83833435593296,2.4945432664467018,POINT (2.4945432664467018 48.83833435593296),2.4798,48.83,24.414022
427505,Cité - Palais de Justice,"48.855747517227485, 2.3463634081114604",463879,48.855747517227485,2.3463634081114604,POINT (2.3463634081114604 48.855747517227485),2.3424,48.849,24.677244
22841,Département - Marx Dormoy,"48.887314087208196, 2.3596317920718155",42838,48.887314087208196,2.3596317920718155,POINT (2.3596317920718155 48.887314087208196),2.3744,48.895,24.293255
29279,Alsace,"48.8931480306382, 2.2997124921542635",51537,48.8931480306382,2.2997124921542635,POINT (2.2997124921542635 48.8931480306382),2.3061,48.894,24.409426
36924,Square Saint-Lambert,"48.841839000623324, 2.2979629467690454",58911,48.841839000623324,2.2979629467690454,POINT (2.2979629467690454 48.841839000623324),2.3083,48.849,24.330774
36916,Bargue,"48.83868125068662, 2.3070522796325403",58917,48.83868125068662,2.3070522796325403,POINT (2.3070522796325403 48.83868125068662),2.3083,48.849,24.330774
492273,Saint-Michel - Saint-Germain,"48.853028494395666, 2.344176088568578",473896,48.853028494395666,2.344176088568578,POINT (2.344176088568578 48.853028494395666),2.3424,48.849,24.677244
411300,Gare de Maisons Alfort Alfortville,"48.80160595178739, 2.427151923908931",473103,48.80160595178739,2.427151923908931,POINT (2.427151923908931 48.80160595178739),2.4126,48.806,24.47005
39731,Toulouse Lautrec,"48.90098610075535, 2.3288533305789243",45479,48.90098610075535,2.3288533305789243,POINT (2.3288533305789243 48.90098610075535),2.3403,48.894,24.366285
